№;id объявления;id лота;id пункта плана;Заказчик;Вид предмета закупок;Наименование закупаемых товаров, работ, услуг на государственном языке (в соответствии с КТРУ);Дополнительная характеристика;Количество, объём;Единица измерения;Цена за единицу, тенге;Сумма, утвержденная для закупки, тенге;Начало приема заявок;Окончание приема заявок;Способ закупки;Статус лота
48;7112992-1;51449212-ОИ3;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Изюм;ГОСТ 6882-88 сушеный киш-миш,без плодоножки,чистый,без примесей,без насекомых вредителей,не спрессованный,сладкий,крупный,без семечек,цвет черный. Упаковка должна содержать информацию о дате выпуска,сроке годности.¶!!!ВНИМАНИЕ ЕЖЕДНЕВНАЯ ПОСТАВКА малыми партиями по заявке !!!;488;Килограмм;1 875.00;915 000.00;2022-03-11 10:23:47;2022-03-16 10:23:47;Из одного источника по несостоявшимся закупкам;Закупка состоялась
49;7112992-1;51448930-ОИ3;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Зефир;ГОСТ 6441-2014 Зефир глазированный !!!ВНИМАНИЕ ЕЖЕДНЕВНАЯ ПОСТАВКА малыми партиями по заявке !!! В картонных ящиках по 1,5-3 кг;741;Килограмм;1 665.18;1 233 898.38;2022-03-11 10:23:47;2022-03-16 10:23:47;Из одного источника по несостоявшимся закупкам;Закупка состоялась
50;7112992-1;51448603-ОИ3;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Зефир;ГОСТ 6441-2014 Зефир фруктовый!!!ВНИМАНИЕ ЕЖЕДНЕВНАЯ ПОСТАВКА малыми партиями по заявке !!!;499;Килограмм;1 232.14;614 837.86;2022-03-11 10:23:47;2022-03-16 10:23:47;Из одного источника по несостоявшимся закупкам;Закупка состоялась
51;7112992-1;51448306-ОИ3;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Желатин;ГОСТ 11293-2017 желатин пищевой. !!!ВНИМАНИЕ ЕЖЕДНЕВНАЯ ПОСТАВКА малыми партиями по заявке !!!;20.5;Килограмм;11 666.96;239 172.68;2022-03-11 10:23:47;2022-03-16 10:23:47;Из одного источника по несостоявшимся закупкам;Закупка состоялась
52;7112936-1;46685306-ЗЦП2;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Дротаверин;Дротавирин 0,04 №20 таблетки;20;Упаковка;145.00;2 900.00;2022-03-11 09:40:00;2022-03-18 09:40:00;Запрос ценовых предложений;Закупка не состоялась
53;7112936-1;46685312-ЗЦП2;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Йод;Йод 5 % 25,0;20;Штука;150.00;3 000.00;2022-03-11 09:40:00;2022-03-18 09:40:00;Запрос ценовых предложений;Закупка не состоялась
54;7112936-1;46685352-ЗЦП2;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Ибупрофен;Мазь для наружного применения 20гр. Одна туба 25 г содержит действующее вещество: ибупрофен – 1250,0 мг, диметилсульфоксид – 2500,0 мг;40;Упаковка;500.00;20 000.00;2022-03-11 09:40:00;2022-03-18 09:40:00;Запрос ценовых предложений;Закупка не состоялась
55;7112936-1;51087205-ЗЦП2;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Метоклопрамид;Раствор для инъекций 0,5% 2 мл №10;10;Упаковка;540.00;5 400.00;2022-03-11 09:40:00;2022-03-18 09:40:00;Запрос ценовых предложений;Закупка не состоялась
56;7112858-1;51792169-ЗЦП1;;"АО ""ЛОК ""Ок-Жетпес""";Услуга;Услуги по управлению проектами;Услуги по управлению проектом по объекту;1;Одна услуга;120 000.00;120 000.00;2022-03-11 09:15:56;2022-03-18 09:20:07;Запрос ценовых предложений;Закупка не состоялась
57;7112815-1;46685419-ЗЦП2;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Маска;Маска одноразовая на резинке 3-х слойная;20000;Штука;35.00;700 000.00;2022-03-11 09:10:00;2022-03-18 09:10:00;Запрос ценовых предложений;Закупка не состоялась
58;7112753-1;47411970-ЗЦП3;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Халат;Халат махровый;103;Штука;8 928.57;919 642.71;2022-03-11 09:05:00;2022-03-18 09:05:00;Запрос ценовых предложений;Закупка не состоялась
59;7112728-1;51523987-ЗЦП3;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Подъемник для инвалидных колясок/кресел;Стационарный наклонный лестничный подъемник;1;Штука;803 571.43;803 571.43;2022-03-11 09:05:00;2022-03-18 09:05:00;Запрос ценовых предложений;Закупка не состоялась
